Temperature,xFE_FCC,xCO_FCC,xB_FCC,xNB_FCC,xMO_FCC,xSI_FCC,xCR_FCC,xMN_FCC,xTI_FCC,xNI_FCC,xAL_FCC,xCU_FCC,xC_FCC,xS_FCC
1564.4599999999944,0.2011510042463881,0.0007206957107953713,3.321422621932709e-07,0.019774836474968048,0.015127027108103475,0.0023701346652362223,0.2157411290592101,0.00047930481994535635,0.007831327961434568,0.5226767205654644,0.012881571821243956,0.0008829584141372306,0.00036281819106540145,1.38819745536374e-07
1565.7999999999943,0.2014370478589896,0.0007220368509803011,3.232681238519737e-07,0.019488693881873007,0.015053318884029028,0.002361736907467426,0.21582166860249372,0.0004774410841238132,0.007739579142907392,0.5227922013789252,0.012872244942932333,0.000879851216344745,0.0003537203856461555,1.3559516344937544e-07
1567.1399999999942,0.20172624770026173,0.0007234141022008239,3.147755293766874e-07,0.019202891084585248,0.0149787458399994,0.002353373236530472,0.2159001889913024,0.0004755341811711951,0.007647227719387595,0.5229087905837282,0.012861622894431792,0.0008765970157586106,0.00034491937230516154,1.3250280802994732e-07
1568.479999999994,0.20201864274612086,0.0007248287149869241,3.066389230581045e-07,0.018917514376182092,0.01490328759571095,0.0023450434458575677,0.2159765304017563,0.00047358337727810505,0.007554303644970948,0.5230265661742144,0.01284966893234191,0.0008731937529053193,0.00033640066497445255,1.2953377732539532e-07
1569.819999999994,0.2023142785906299,0.0007262820224984046,2.9883477948970147e-07,0.01863264599081019,0.014826922318138197,0.002336746927803893,0.21605052971152305,0.00047158789987520466,0.007460836495934492,0.5231456089228848,0.012836345666774223,0.0008696394129966616,0.00032815052548319383,1.266798684024826e-07
1571.159999999994,0.20261320754021203,0.0007277754451985565,2.9134141416643986e-07,0.018348364345881173,0.014749626741460832,0.002328482698603602,0.21612202007672854,0.00046954693751152153,0.007366855499559488,0.5232660024579561,0.012821615026275884,0.0008659320270602333,0.0003201559286250947,1.2393351294802395e-07
1572.4999999999939,0.20291548873002024,0.0007293104959470383,2.841388141519385e-07,0.018064744273620717,0.014671376184610108,0.0023202494215473993,0.21619083049292154,0.00046745963973931115,0.0072723895622002965,0.5233878333477179,0.012805438224053374,0.0008620696732613334,0.0003124045278269953,1.2128771961854044e-07
1573.8399999999938,0.20322118826348334,0.000730888785550399,2.772084864678039e-07,0.01778185724205048,0.014592144566587723,0.0023120454284213305,0.21625678533870235,0.00046532511700788547,0.007177467296537772,0.5235111911915928,0.012787775725485463,0.0008580504784125942,0.0003048846216588111,1.1873602235736308e-07
1575.1799999999937,0.20353037937633361,0.0007325120288123233,2.705333221575209e-07,0.017499771565571674,0.014511904419705889,0.0023038687392597443,0.21631970390036703,0.00046314244056955625,0.007082117047984692,0.5236361687176684,0.012768587216936711,0.0008538726196693849,0.00029758512136463867,1.1627243399625235e-07
1576.5199999999936,0.2038431426262816,0.0007341820511304065,2.640974742350086e-07,0.017218552605362265,0.014430626900927395,0.002295717080474494,0.21637939987580848,0.00046091064240161175,0.006986366920204201,0.5237628618866675,0.012747831575910138,0.0008495343264086471,0.0002904955195446654,1.1389140454343709e-07
1577.8599999999935,0.20415956610970734,0.0007359007956909898,2.578862479515617e-07,0.01693826295986665,0.014348281801490581,0.0022875879014329316,0.21643568085561946,0.00045862871514972545,0.0068902447997299734,0.5238913700023301,0.012725466842582718,0.0008450338822898862,0.000283605860077973,1.1158778363444249e-07
1579.1999999999935,0.20447974570680966,0.000737670331319317,2.5188600200966413e-07,0.01665896264575713,0.014264837555042117,0.002279478389560251,0.216488347779218,0.0004562956120991372,0.006793778379697302,0.5240217958280583,0.012701450192806765,0.0008403696274984566,0.00027690670934487526,1.0935678668626058e-07
1580.5399999999934,0.2048037853566402,0.0007394928610481217,2.4608405951929933e-07,0.01638070926976076,0.014180261244515836,0.002271385484048597,0.21653719436352706,0.0004539102471813093,0.006696995182709092,0.5241542457099212,0.012675737912671377,0.0008355399611718487,0.00027038912878092766,1.0719396435120865e-07
1581.8799999999933,0.20513179736395964,0.000741370731476176,2.4046862763452284e-07,0.01610355819165995,0.014094518607984278,0.0022633058882519457,0.21658200650165524,0.00045147149502394973,0.006599922582821745,0.5242888297058436,0.012648285374740734,0.0008305433440090207,0.00026404464877127613,1.0509517491359217e-07
